SK_PONTO;Best_Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration;model;freq
11;SVR-LSTM{'C': 1255555, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;600.1964282323856;24.498906674224987;11.120033429605089;1.9338879379550509;169.58449363708496;SVR-LSTM;1-Hour
11;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;3348.614877176359;57.86721763810974;53.0693818376061;6.4128961077054765;156.86075687408447;SVR-LSTM;1-Hour
11;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;794.706171879465;28.19053337344764;19.47599991456508;2.665697249236128;159.6664752960205;SVR-LSTM;1-Hour
11;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;708.7571088771994;26.622492536898186;15.45436668229911;2.353910665339105;157.72562384605408;SVR-LSTM;1-Hour
11;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6;720.8204611081447;26.8480997671743;17.40897154184637;2.455055446992928;161.58965873718262;SVR-LSTM;1-Hour
12;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);1;2589.112172367777;50.88331919566349;43.70584110147348;13.186858998011978;171.29068112373352;SVR-LSTM;1-Hour
12;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;2544.581361291456;50.44384364113679;42.82923199960783;12.811588493884312;200.15556502342224;SVR-LSTM;1-Hour
12;SVR-LSTM{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;1534.5037020908496;39.17274182503504;29.112075487727964;9.868477277306347;188.3279914855957;SVR-LSTM;1-Hour
12;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;2304.3673484356364;48.00382639369112;39.68054008586142;11.66968990550188;183.46110320091248;SVR-LSTM;1-Hour
12;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;1870.622066134712;43.25068862035276;32.88981570396277;10.208959768049574;183.00115418434143;SVR-LSTM;1-Hour
12;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6;2293.1093867088443;47.8864217363215;39.06514738682248;11.20564154831131;183.18505883216855;SVR-LSTM;1-Hour
4;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);1;20474.79294948081;143.0901567176471;127.78093023167594;21.969284821061063;200.6885712146759;SVR-LSTM;1-Hour
4;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;6634.687348876571;81.45359015339085;40.97592171101917;10.492669607881169;194.3514623641968;SVR-LSTM;1-Hour
4;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;6925.062385602562;83.21695972337947;48.78856451710431;11.393292096965904;193.5827367305756;SVR-LSTM;1-Hour
4;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;5921.88919517378;76.9538120899399;35.75344341619143;10.276525770002667;183.4580903053284;SVR-LSTM;1-Hour
4;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;6622.688449855009;81.3799020019993;37.819445315986286;11.396380536671108;178.35513925552368;SVR-LSTM;1-Hour
4;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6;37744.9345654531;194.2805563237173;186.24202964662948;29.97841995000852;182.078469991684;SVR-LSTM;1-Hour
13;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;63152.697659461934;251.30200488548024;173.460513115946;5.9096241645635;3140.382899284363;SVR-LSTM;1-Hour
13;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;70378.16702030828;265.28883696889375;183.4476285076655;5.9392346821276965;143.2807974815369;SVR-LSTM;1-Hour
13;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;101799.83451619813;319.06086334146045;248.33090105826705;7.613309584206399;380.7848279476166;SVR-LSTM;1-Hour
13;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;69579.66367158598;263.77957402267896;182.5814905048865;5.937365017279783;169.50080847740173;SVR-LSTM;1-Hour
13;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;148132.52086200277;384.87987848418726;331.7700820386128;9.69219687287732;206.52448558807373;SVR-LSTM;1-Hour
13;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);6;131978.96819796602;363.289097273736;253.0367293135714;8.73279839361633;201.599803686142;SVR-LSTM;1-Hour
8;SVR-LSTM{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);1;44.00525051614258;6.633645341450098;3.1363275432150037;2.2671244550721386;219.68949699401853;SVR-LSTM;1-Hour
8;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);2;197.3194724802734;14.047044973241643;12.565049760959823;6.921114109665977;193.83288860321045;SVR-LSTM;1-Hour
8;SVR-LSTM{'C': 1255555, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;1816.45865880184;42.61993264661313;44.55811704922726;21.019158027207823;155.29897117614746;SVR-LSTM;1-Hour
1;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;708405736.519261;26615.8925553749;3095.7508380040817;200.22832022791135;13.662561416625977;SVR-LSTM;3-Week
1;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;722517752.9569685;26879.69034339809;4922.123522196605;201.98682958114665;8.172704458236694;SVR-LSTM;3-Week
1;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;760308353.2700468;27573.68951138108;5658.927133174875;211.81111506012348;4.647932052612305;SVR-LSTM;3-Week
1;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;791698384.7157248;28137.13533243434;6465.226589645899;224.0030053509958;4.11865234375;SVR-LSTM;3-Week
1;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;831764245.6216197;28840.32325792517;5617.362774935667;233.1314309812676;7.57805323600769;SVR-LSTM;3-Week
1;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6;861094070.1448033;29344.404409440707;7800.206588004861;241.26569224300903;11.103989601135254;SVR-LSTM;3-Week
4;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;243417045.59690973;15601.82827738178;3686.337045388304;20.36110951641331;10.592214584350586;SVR-LSTM;3-Week
4;SVR-LSTM{'C': 1255555, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;188261895.77840587;13720.856233428214;4209.325153990998;18.58757766741732;11.416767597198486;SVR-LSTM;3-Week
4;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;225619717.3374193;15020.64304007719;4100.077358060698;20.40270768637683;13.77303147315979;SVR-LSTM;3-Week
4;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;253456277.2003396;15920.310210556188;5634.318986186729;22.10375162493005;11.73630952835083;SVR-LSTM;3-Week
4;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;277941662.47971725;16671.58248276741;4716.769190139952;23.16560685756082;12.480013608932495;SVR-LSTM;3-Week
4;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);6;294846377.7908152;17171.091339539696;6083.360062164655;23.714996104665047;11.725495100021362;SVR-LSTM;3-Week
5;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;311389347.3048764;17646.227565824836;3573.218222157535;14.075816953167813;11.592664241790771;SVR-LSTM;3-Week
5;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;281560764.0251898;16779.77246643082;3326.702059547417;13.51681489990737;13.95201539993286;SVR-LSTM;3-Week
5;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;284757099.44665664;16874.747389121316;2820.365007514527;13.51297287337157;8.696021318435669;SVR-LSTM;3-Week
5;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;291122723.0003696;17062.318804909537;2617.806191025913;13.846810601138465;7.801507234573364;SVR-LSTM;3-Week
5;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;318342955.8293963;17842.16791282372;2401.199895540544;14.491186850628054;7.744005918502808;SVR-LSTM;3-Week
5;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6;321277445.64613724;17924.213947789656;2725.420696542525;14.697420692040886;8.184253692626953;SVR-LSTM;3-Week
6;SVR-LSTM{'C': 1255555, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;22773882.798488624;4772.198947915796;770.180430456181;12.046820010322074;8.20815920829773;SVR-LSTM;3-Week
6;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;24030451.953286063;4902.086489780251;808.1408877592767;12.572221384323337;7.904007196426392;SVR-LSTM;3-Week
6;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;24140696.78612537;4913.318307022797;833.6038200633229;12.704127733862473;8.27914834022522;SVR-LSTM;3-Week
6;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;24703202.17552824;4970.231601799683;936.4282236537184;13.0826468482115;8.641535520553589;SVR-LSTM;3-Week
6;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;26052588.941158187;5104.173678584829;949.9095224526465;13.48907856739205;7.04318642616272;SVR-LSTM;3-Week
6;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-06, 'kernel': 'rbf'}-LSTM(100,96,90);6;49843856.30853162;7060.01815213896;4718.122330989918;21.91970865167865;6.272349834442139;SVR-LSTM;3-Week
7;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;108861993.01843308;10433.695079809122;4284.990382362215;13.2955161958247;4.480599641799927;SVR-LSTM;3-Week
7;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;108684681.07629772;10425.194534218424;3370.610651342664;13.049761713248795;11.193026304244995;SVR-LSTM;3-Week
7;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;132585306.43027855;11514.56931154086;3710.176414718684;14.458256339342466;11.176782608032228;SVR-LSTM;3-Week
7;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;134894028.51104543;11614.388856545376;4483.765339166195;15.173946754762532;13.904380321502686;SVR-LSTM;3-Week
7;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);5;163603880.87424538;12790.77327116095;5148.280367925137;17.171108216336144;14.48003625869751;SVR-LSTM;3-Week
7;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);6;167770292.9198972;12952.61722278155;5292.255186666225;17.352550959035327;15.28325343132019;SVR-LSTM;3-Week
8;SVR-LSTM{'C': 1255555, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;21746474.281377967;4663.31151451176;1248.4274560761369;17.256572543381502;13.813196420669556;SVR-LSTM;3-Week
8;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-06, 'kernel': 'rbf'}-LSTM(100,96,90);2;19122336.996958703;4372.90944303203;1763.8397529041467;17.01109484080396;14.682093143463137;SVR-LSTM;3-Week
8;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);3;15221342.789013728;3901.453932704285;899.5414436507963;14.606129637491314;12.03148341178894;SVR-LSTM;3-Week
8;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-06, 'kernel': 'rbf'}-LSTM(100,96,90);4;12194873.93328527;3492.11596790331;850.4271707315202;13.286991293037046;9.38501238822937;SVR-LSTM;3-Week
8;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);5;17114936.61339556;4137.020257793713;1264.6928487919577;16.136414805160452;10.885085105895996;SVR-LSTM;3-Week
8;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-06, 'kernel': 'rbf'}-LSTM(100,96,90);6;14447772.990942469;3801.022624366036;762.7971137073437;14.353511647176074;7.817308664321899;SVR-LSTM;3-Week
9;SVR-LSTM{'C': 1255555, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;154535582.6403994;12431.234155963735;3067.830570045393;24.02798326460707;6.836044788360596;SVR-LSTM;3-Week
9;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;148067656.11641094;12168.305392141132;3260.298339111076;24.117801072055684;6.895307302474976;SVR-LSTM;3-Week
9;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);3;169675880.57114282;13025.96946761134;2953.5156951937533;25.972352115344027;9.066718578338625;SVR-LSTM;3-Week
9;SVR-LSTM{'C': 1255555, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;134244010.65369996;11586.371764003605;6318.496947448173;22.72388980947815;7.909687042236328;SVR-LSTM;3-Week
9;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);5;200525953.46596503;14160.718677594194;5135.997801052377;30.593343030472493;7.127750396728516;SVR-LSTM;3-Week
9;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);6;211005789.2852942;14526.038320385023;4362.353862246033;31.605650098310363;7.168857336044312;SVR-LSTM;3-Week
11;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);1;238995905.90447983;15459.49242066116;4412.599929010525;12.105656401028796;7.684662342071533;SVR-LSTM;3-Week
11;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;259479479.7159703;16108.366761281864;4997.103967561969;12.734599099926818;6.09075140953064;SVR-LSTM;3-Week
11;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);3;290577509.0695309;17046.3341827365;7734.324236671615;14.291520627252227;4.64191460609436;SVR-LSTM;3-Week
11;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-06, 'kernel': 'rbf'}-LSTM(100,96,90);4;248445011.23375672;15762.138536180828;4374.558229021495;12.24733339098664;4.020792245864868;SVR-LSTM;3-Week
11;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);5;295933466.87877643;17202.716845858286;9499.616468037812;14.973283810355264;9.42571234703064;SVR-LSTM;3-Week
11;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);6;293797731.19981307;17140.528906653173;8587.646485922327;14.888697254724068;10.24193835258484;SVR-LSTM;3-Week
12;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;33790531.157396086;5812.962339237722;1214.2593528639773;12.053805539782276;11.098060369491575;SVR-LSTM;3-Week
12;SVR-LSTM{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2;34880793.28624303;5905.996383866403;1345.1007872608898;12.405838630509502;11.3170428276062;SVR-LSTM;3-Week
12;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3;38283721.74813089;6187.384079571179;1275.674266925842;12.89482590060136;10.515515804290771;SVR-LSTM;3-Week
12;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);4;36849684.58596908;6070.394104666441;1229.90773605695;12.926799586515669;11.140947580337524;SVR-LSTM;3-Week
12;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5;39457504.32923634;6281.520861163826;1538.626947736986;13.65377747591008;10.682714939117432;SVR-LSTM;3-Week
12;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);6;34785566.089681275;5897.928966144072;1625.132421748407;12.923428314555911;11.123702764511108;SVR-LSTM;3-Week
13;SVR-LSTM{'C': 1255555, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1;54747765772.23452;233982.40483471085;62584.15699231526;135.97910401303744;11.773844957351685;SVR-LSTM;3-Week
13;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);2;62747233526.702034;250493.97902285404;90492.57501409888;146.1315513167078;10.431483030319214;SVR-LSTM;3-Week
13;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);3;66616489093.38196;258101.70300364532;97103.04682839187;153.40756627568425;10.540944814682009;SVR-LSTM;3-Week
13;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);4;67839418001.94887;260460.0122896965;97677.8321428288;156.2234259772496;10.690645933151243;SVR-LSTM;3-Week
13;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);5;69330392847.98126;263306.6517351608;103812.14274363316;159.50137265094338;7.544097423553467;SVR-LSTM;3-Week
13;SVR-LSTM{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}-LSTM(100,96,90);6;72060153154.44106;268440.2226836378;113667.4474979842;165.91313636296405;7.582714080810547;SVR-LSTM;3-Week
1;SVR-MLP{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};1;5282729.393320082;2298.4188898719226;667.4617601184491;29.038663120005648;15.500643730163574;SVR-MLP;2-Day
1;SVR-MLP{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};2;5728784.941249827;2393.488028223627;728.0265370030993;31.005329147274956;18.3632709980011;SVR-MLP;2-Day
1;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};3;6203756.327129545;2490.7340940231948;612.0499632411347;32.32954255144626;23.4537456035614;SVR-MLP;2-Day
1;SVR-MLP{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};4;6678206.924786359;2584.222692568572;663.037661713026;33.315278557204195;16.277766942977905;SVR-MLP;2-Day
1;SVR-MLP{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};5;6083191.914488543;2466.412762391677;927.0954865964522;25.027664090082407;21.115703344345093;SVR-MLP;2-Day
1;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};6;6250226.340730384;2500.045267736243;718.5615603666874;32.81492132154687;27.540076732635494;SVR-MLP;2-Day
4;SVR-MLP{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};1;3615605.518827927;1901.4745643389308;556.4700486162874;10.530624497987825;23.856797218322757;SVR-MLP;2-Day
4;SVR-MLP{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};2;3626734.118493801;1904.3986238426555;409.7612484625424;13.551766800727268;33.44069051742554;SVR-MLP;2-Day
4;SVR-MLP{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};3;4945683.510649616;2223.88927571712;1253.022482299286;17.405033292921882;35.03582549095154;SVR-MLP;2-Day
4;SVR-MLP{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};4;5422073.957309683;2328.534723234696;1484.906312980767;19.566655463663263;38.08752608299256;SVR-MLP;2-Day
4;SVR-MLP{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};5;3572651.32263993;1890.1458469229117;703.4389963424037;15.011389911576735;21.633649349212646;SVR-MLP;2-Day
4;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};6;3045221.140987728;1745.056199951087;384.8779672561113;15.785266497020372;14.51975417137146;SVR-MLP;2-Day
5;SVR-MLP{'C': 125550, 'epsilon': 0.0001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};1;11191630.065895736;3345.389374332341;1585.3186163034588;14.891843370559018;13.736934185028076;SVR-MLP;2-Day
5;SVR-MLP{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};2;4621647.687486053;2149.801778649849;831.4834451242441;10.534982342403143;14.163859367370604;SVR-MLP;2-Day
5;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};3;3715158.555595726;1927.474657575483;680.3645686388809;9.784923766695831;10.888258695602415;SVR-MLP;2-Day
5;SVR-MLP{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};4;6845919.626790272;2616.470834309122;1839.4598076745588;14.313131700363954;15.552245378494264;SVR-MLP;2-Day
5;SVR-MLP{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};5;7063526.451222364;2657.729566984264;1972.0132712582852;14.964933275570916;14.158506393432615;SVR-MLP;2-Day
5;SVR-MLP{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};6;3969904.294024355;1992.461867646243;800.137543496021;10.311488845763622;14.208492517471312;SVR-MLP;2-Day
